DATE,BTC,EPU,ETH,EURO,GOLD,LIBRA,SP500,VIX,WTICO,YUAN
15/02/2018,10031.23,88.63,929.30,1.25,1352.45,1.41,2731.20,19.13,61.48,6.34
16/02/2018,10167.49,80.52,936.02,1.24,1352.10,1.41,2732.22,19.46,61.89,6.34
20/02/2018,11235.57,80.15,884.76,1.23,1339.85,1.40,2716.26,20.60,61.91,6.34
21/02/2018,10454.27,95.81,840.34,1.23,1330.50,1.39,2701.33,20.02,61.73,6.34
22/02/2018,9830.00,50.25,806.00,1.23,1328.35,1.39,2703.96,18.72,62.72,6.35
23/02/2018,10144.99,55.72,854.01,1.23,1327.95,1.40,2747.30,16.49,63.52,6.33
26/02/2018,10300.00,68.60,867.09,1.23,1333.50,1.40,2779.60,15.80,63.81,6.31
27/02/2018,10566.57,52.64,871.07,1.22,1325.75,1.39,2744.28,18.59,62.94,6.32
28/02/2018,10307.27,46.68,849.99,1.22,1317.85,1.38,2713.83,19.85,61.43,6.33
01/03/2018,10895.92,69.30,868.74,1.22,1307.75,1.38,2677.67,22.47,60.98,6.36
02/03/2018,11000.00,39.63,854.31,1.23,1322.30,1.38,2691.25,19.59,61.19,6.34
05/03/2018,11377.54,148.37,848.83,1.23,1320.40,1.39,2720.94,18.73,62.49,6.35
06/03/2018,10700.00,133.87,815.43,1.24,1331.40,1.39,2728.12,18.36,62.54,6.31
07/03/2018,9920.00,87.33,751.38,1.24,1329.40,1.39,2726.80,17.76,61.09,6.32
08/03/2018,9304.90,57.00,698.83,1.23,1321.00,1.38,2738.97,16.54,60.13,6.34
09/03/2018,9255.00,132.57,728.82,1.23,1320.60,1.39,2786.57,14.64,62.02,6.33
12/03/2018,9120.00,107.40,696.51,1.23,1319.15,1.39,2783.02,15.78,61.35,6.33
13/03/2018,9145.41,54.85,690.39,1.24,1322.75,1.40,2765.31,16.35,60.69,6.32
14/03/2018,8207.03,79.61,614.62,1.24,1323.55,1.39,2749.48,17.23,60.89,6.31
15/03/2018,8259.99,43.98,610.99,1.23,1318.75,1.40,2747.33,16.59,61.16,6.32
16/03/2018,8275.00,110.96,600.77,1.23,1310.10,1.39,2752.01,15.80,62.29,6.33
19/03/2018,8589.00,74.64,555.55,1.23,1312.40,1.40,2712.92,19.02,62.01,6.33
20/03/2018,8900.00,79.32,558.00,1.23,1311.00,1.40,2716.94,18.20,63.37,6.33
21/03/2018,8891.81,55.83,559.98,1.23,1321.35,1.41,2711.93,17.86,65.10,6.32
22/03/2018,8715.09,57.36,539.89,1.23,1329.15,1.41,2643.69,23.34,64.25,6.33
23/03/2018,8927.10,66.64,543.04,1.24,1346.60,1.42,2588.26,24.87,65.80,6.31
26/03/2018,8145.00,89.77,486.75,1.24,1352.40,1.42,2658.55,21.03,65.49,6.27
27/03/2018,7793.61,22.48,449.00,1.24,1341.45,1.42,2612.62,22.50,65.21,6.28
28/03/2018,7942.72,26.48,445.47,1.24,1332.45,1.41,2605.00,22.87,64.30,6.29
29/03/2018,7079.99,16.75,383.29,1.23,1323.85,1.40,2640.87,19.97,64.87,6.29
02/04/2018,7045.01,167.71,384.00,1.23,1323.85,1.40,2581.88,23.62,63.05,6.28
03/04/2018,7424.90,88.73,416.38,1.23,1333.45,1.41,2614.45,21.10,63.41,6.29
04/04/2018,6791.68,52.90,378.43,1.23,1337.30,1.41,2644.69,20.06,63.35,6.30
05/04/2018,6785.85,109.08,381.26,1.22,1327.70,1.40,2662.84,18.94,63.53,6.30
06/04/2018,6619.01,70.62,370.32,1.23,1331.20,1.41,2604.47,21.49,62.03,6.30
09/04/2018,6771.13,275.14,398.80,1.23,1331.95,1.41,2613.16,21.77,63.40,6.30
10/04/2018,6824.99,56.17,415.45,1.23,1338.95,1.42,2656.87,20.47,65.48,6.28
11/04/2018,6942.99,79.88,430.81,1.24,1350.75,1.42,2642.19,20.24,66.81,6.27
12/04/2018,7916.00,190.11,493.41,1.23,1341.35,1.42,2663.99,18.49,67.07,6.29
13/04/2018,7893.19,141.34,495.22,1.23,1343.70,1.43,2656.30,17.41,67.35,6.27
16/04/2018,8048.93,65.26,511.28,1.24,1349.35,1.43,2677.84,16.56,66.23,6.28
17/04/2018,7892.10,65.55,502.42,1.23,1342.10,1.43,2706.39,15.25,66.50,6.28
18/04/2018,8152.05,71.44,525.89,1.24,1351.45,1.42,2708.64,15.60,68.44,6.27
19/04/2018,8274.00,46.61,567.29,1.23,1348.60,1.42,2693.13,15.96,68.30,6.28
20/04/2018,8866.27,47.54,617.17,1.23,1336.75,1.40,2670.14,16.88,68.26,6.29
23/04/2018,8931.30,66.91,642.85,1.22,1324.30,1.40,2670.29,16.34,67.61,6.32
24/04/2018,9650.00,35.09,703.38,1.22,1328.85,1.40,2634.56,18.02,67.66,6.30
25/04/2018,8865.98,108.69,617.49,1.22,1321.65,1.39,2639.40,17.84,68.00,6.32
26/04/2018,9272.11,68.42,661.00,1.21,1320.70,1.39,2666.94,16.24,68.18,6.33
27/04/2018,8922.55,25.82,642.77,1.21,1321.50,1.38,2669.91,15.41,68.11,6.33
30/04/2018,9243.82,86.67,669.81,1.21,1313.20,1.38,2648.05,15.93,68.56,6.33
01/05/2018,9072.29,101.87,670.75,1.20,1307.10,1.36,2654.80,15.49,67.28,6.33
02/05/2018,9190.48,95.92,685.02,1.20,1304.20,1.36,2635.67,15.97,67.91,6.36
03/05/2018,9725.74,57.16,775.51,1.20,1315.05,1.36,2629.73,15.90,68.45,6.35
04/05/2018,9685.00,38.51,783.01,1.19,1309.40,1.35,2663.42,14.77,69.71,6.36
07/05/2018,9356.25,96.74,752.43,1.19,1309.40,1.36,2672.63,14.75,70.74,6.36
08/05/2018,9177.81,100.02,746.99,1.19,1306.60,1.35,2671.92,14.71,68.83,6.37
09/05/2018,9300.08,62.20,750.00,1.19,1313.85,1.36,2697.79,13.42,71.16,6.36
10/05/2018,9010.51,74.02,723.51,1.19,1318.80,1.35,2723.07,13.23,71.36,6.34
11/05/2018,8403.33,78.27,678.05,1.20,1324.35,1.35,2727.72,12.65,70.69,6.33
14/05/2018,8670.00,127.21,726.90,1.20,1319.85,1.36,2730.13,12.93,71.01,6.34
15/05/2018,8477.46,42.73,706.08,1.19,1295.00,1.35,2711.45,14.63,71.34,6.38
16/05/2018,8344.00,50.06,707.45,1.18,1291.25,1.35,2722.46,13.42,71.43,6.37
17/05/2018,8059.00,74.49,668.56,1.18,1289.50,1.35,2720.13,13.43,71.47,6.36
18/05/2018,8238.51,129.32,694.50,1.18,1288.30,1.35,2712.97,13.42,71.23,6.38
21/05/2018,8393.44,87.84,696.77,1.18,1288.35,1.34,2733.01,13.08,72.26,6.38
22/05/2018,7987.70,92.17,640.50,1.18,1293.05,1.34,2724.44,13.22,72.09,6.37
23/05/2018,7505.00,171.23,577.20,1.17,1289.00,1.33,2733.29,12.58,71.85,6.39
24/05/2018,7584.15,48.90,602.64,1.17,1304.85,1.34,2727.76,12.53,70.77,6.38
25/05/2018,7459.11,102.10,584.02,1.17,1303.50,1.33,2721.33,13.22,67.92,6.39
29/05/2018,7460.00,50.44,566.66,1.16,1295.50,1.33,2689.86,17.02,66.80,6.42
30/05/2018,7380.01,135.21,557.22,1.17,1300.70,1.33,2724.01,14.94,68.24,6.42
31/05/2018,7485.00,77.32,577.10,1.17,1305.35,1.33,2705.27,15.43,66.98,6.41
01/06/2018,7514.32,109.62,578.89,1.17,1294.60,1.34,2734.62,13.46,65.81,6.42
04/06/2018,7487.37,80.79,591.50,1.17,1295.45,1.33,2746.87,12.74,64.76,6.41
05/06/2018,7612.51,36.31,607.60,1.17,1292.05,1.34,2748.80,12.40,65.51,6.40
06/06/2018,7655.00,37.98,606.18,1.18,1300.10,1.34,2772.35,11.64,64.75,6.39
07/06/2018,7684.93,55.99,603.56,1.18,1297.25,1.34,2770.37,12.13,65.96,6.39
08/06/2018,7618.83,112.51,598.59,1.18,1298.25,1.34,2779.03,12.18,65.77,6.40
11/06/2018,6881.00,138.36,531.68,1.18,1299.60,1.34,2782.00,12.35,66.10,6.40
12/06/2018,6544.99,235.59,494.14,1.18,1298.65,1.34,2786.85,12.34,66.38,6.40
13/06/2018,6302.32,137.07,476.02,1.18,1296.15,1.34,2775.63,12.94,66.63,6.39
14/06/2018,6638.49,96.72,519.75,1.16,1302.75,1.33,2782.49,12.12,66.91,6.40
15/06/2018,6391.22,68.71,487.45,1.16,1285.25,1.33,2779.66,11.98,65.01,6.44
18/06/2018,6709.02,79.32,517.47,1.16,1281.55,1.32,2773.75,12.31,65.91,6.44
19/06/2018,6736.41,165.86,538.50,1.16,1276.15,1.32,2762.59,13.35,65.09,6.48
20/06/2018,6756.10,222.05,535.99,1.16,1274.20,1.32,2767.32,12.79,65.92,6.47
21/06/2018,6719.01,71.67,525.49,1.16,1266.15,1.33,2749.76,14.64,65.68,6.49
22/06/2018,6059.82,80.35,462.01,1.16,1269.15,1.33,2754.88,13.77,69.02,6.50
25/06/2018,6246.01,63.53,458.41,1.17,1268.70,1.33,2717.07,17.33,69.91,6.54
26/06/2018,6074.00,218.91,429.08,1.17,1260.30,1.32,2723.06,15.92,75.23,6.58
27/06/2018,6132.17,39.58,441.41,1.16,1254.60,1.31,2699.63,17.91,77.41,6.60
28/06/2018,5851.66,89.28,420.00,1.16,1251.55,1.31,2716.31,16.85,73.45,6.62
29/06/2018,6202.36,54.02,434.60,1.17,1250.45,1.32,2718.37,16.09,74.13,6.62
02/07/2018,6611.79,80.26,476.34,1.16,1247.80,1.31,2726.71,15.60,73.89,6.66
03/07/2018,6502.62,119.73,461.75,1.17,1251.75,1.32,2713.22,16.14,74.19,6.64
05/07/2018,6532.95,80.07,467.25,1.17,1255.50,1.32,2736.61,14.97,73.05,6.63
06/07/2018,6600.00,184.49,469.30,1.17,1255.35,1.33,2759.82,13.37,73.78,6.64
09/07/2018,6664.01,110.48,471.60,1.17,1262.05,1.32,2784.17,12.69,73.93,6.61
10/07/2018,6303.70,81.98,432.59,1.17,1254.00,1.33,2793.84,12.64,74.11,6.63
11/07/2018,6390.04,40.76,446.25,1.17,1251.40,1.32,2774.02,13.63,70.47,6.68
12/07/2018,6249.75,84.92,431.46,1.17,1245.90,1.32,2798.29,12.58,70.28,6.66
13/07/2018,6216.29,74.75,432.80,1.17,1241.70,1.32,2801.31,12.18,71.03,6.69
16/07/2018,6728.81,89.31,478.18,1.17,1241.10,1.32,2798.43,12.83,68.22,6.69
17/07/2018,7315.01,58.55,499.01,1.17,1232.80,1.32,2809.55,12.06,68.03,6.70
18/07/2018,7378.99,75.12,478.81,1.16,1224.50,1.31,2815.62,12.10,68.78,6.72
19/07/2018,7470.01,55.33,468.39,1.16,1217.55,1.30,2804.49,12.87,69.42,6.77
20/07/2018,7334.46,132.11,448.21,1.17,1228.75,1.31,2801.83,12.86,70.31,6.77
23/07/2018,7720.09,78.59,449.00,1.17,1224.95,1.31,2806.98,12.62,67.90,6.79
24/07/2018,8385.50,77.37,478.79,1.17,1228.35,1.31,2820.40,12.41,70.77,6.79
25/07/2018,8157.15,57.92,470.81,1.17,1231.50,1.32,2846.07,12.29,71.13,6.77
26/07/2018,7931.99,104.65,461.42,1.17,1228.25,1.31,2837.44,12.14,71.59,6.79
27/07/2018,8184.21,61.47,469.30,1.17,1223.95,1.31,2818.82,13.03,68.66,6.81
30/07/2018,8170.01,153.38,456.46,1.17,1223.80,1.31,2802.60,14.26,71.19,6.81
31/07/2018,7727.27,91.35,432.35,1.17,1220.95,1.31,2816.29,12.83,69.88,6.80
01/08/2018,7603.99,57.71,419.60,1.17,1219.00,1.31,2813.36,13.15,68.80,6.82
02/08/2018,7533.92,117.93,410.71,1.16,1215.45,1.30,2827.22,12.19,68.95,6.84
03/08/2018,7414.08,87.73,417.80,1.16,1216.30,1.30,2840.35,11.64,68.49,6.83
06/08/2018,6938.00,112.91,404.99,1.16,1209.65,1.29,2850.40,11.27,69.01,6.85
07/08/2018,6718.22,72.24,378.08,1.16,1212.35,1.30,2858.45,10.93,69.17,6.83
08/08/2018,6282.50,56.98,355.70,1.16,1209.55,1.29,2857.70,10.85,66.92,6.83
09/08/2018,6546.45,69.96,363.99,1.16,1214.35,1.29,2853.58,11.27,66.81,6.82
10/08/2018,6146.01,76.97,330.99,1.14,1214.40,1.28,2833.28,13.16,67.61,6.85
13/08/2018,6253.67,88.52,284.11,1.14,1200.35,1.28,2821.93,14.78,67.25,6.89
14/08/2018,6195.01,55.18,279.40,1.14,1197.00,1.27,2839.96,13.31,67.04,6.88
15/08/2018,6269.01,20.08,281.21,1.13,1182.00,1.27,2818.37,14.64,65.07,6.93
16/08/2018,6315.90,30.89,286.67,1.14,1180.40,1.27,2840.69,13.45,65.44,6.88
17/08/2018,6585.49,62.36,317.54,1.14,1178.40,1.27,2850.13,12.64,65.93,6.87
20/08/2018,6258.74,45.18,270.76,1.14,1184.35,1.28,2857.05,12.49,66.50,6.85
21/08/2018,6475.89,81.92,281.49,1.15,1190.95,1.29,2862.96,12.86,67.32,6.84
22/08/2018,6359.99,38.52,270.47,1.16,1196.65,1.29,2861.82,12.25,67.85,6.84
23/08/2018,6526.36,89.75,275.87,1.16,1192.35,1.28,2856.98,12.41,69.13,6.87
24/08/2018,6690.88,80.33,281.35,1.16,1197.70,1.29,2874.69,11.99,69.71,6.80
27/08/2018,6911.90,108.44,287.99,1.17,1197.70,1.29,2896.74,12.16,69.97,6.81
28/08/2018,7071.01,165.65,295.39,1.17,1212.25,1.29,2897.52,12.50,68.54,6.80
29/08/2018,7030.90,92.96,289.00,1.17,1204.20,1.30,2914.04,12.25,69.68,6.82
30/08/2018,6983.00,90.46,284.52,1.16,1197.30,1.30,2901.13,13.53,70.25,6.84
31/08/2018,7015.01,121.46,281.94,1.16,1202.45,1.30,2901.52,12.86,69.84,6.83
04/09/2018,7360.00,74.36,285.43,1.16,1190.85,1.28,2896.72,13.16,69.82,6.84
05/09/2018,6687.96,37.66,227.56,1.16,1196.70,1.29,2888.60,13.91,68.69,6.83
06/09/2018,6495.00,68.50,229.03,1.16,1205.15,1.29,2878.05,14.65,67.81,6.83
07/09/2018,6395.01,67.90,215.21,1.16,1198.90,1.29,2871.68,14.88,67.73,6.84
10/09/2018,6300.00,47.25,196.94,1.16,1196.60,1.30,2877.13,14.16,67.55,6.85
11/09/2018,6282.53,49.37,185.15,1.16,1189.85,1.30,2887.89,13.22,69.29,6.87
12/09/2018,6326.00,40.31,182.79,1.16,1195.60,1.30,2888.92,13.14,70.37,6.86
13/09/2018,6485.99,29.73,211.39,1.17,1209.80,1.31,2904.18,12.37,68.60,6.84
14/09/2018,6478.04,36.10,210.00,1.17,1201.95,1.31,2904.98,12.07,68.98,6.87
17/09/2018,6250.70,100.71,195.97,1.17,1201.90,1.31,2888.80,13.68,68.86,6.85
18/09/2018,6335.70,71.72,208.50,1.17,1200.20,1.32,2904.31,12.79,69.87,6.86
19/09/2018,6386.94,74.06,209.81,1.17,1203.30,1.32,2907.95,11.75,71.08,6.85
20/09/2018,6493.11,54.24,224.41,1.17,1208.35,1.32,2930.75,11.80,70.77,6.85
21/09/2018,6750.00,88.17,247.76,1.17,1198.70,1.31,2929.67,11.68,70.80,6.86
24/09/2018,6582.09,89.13,228.01,1.18,1202.75,1.31,2919.37,12.20,73.23,6.86
25/09/2018,6436.89,55.65,219.19,1.18,1201.90,1.32,2915.56,12.42,73.40,6.86
26/09/2018,6455.66,37.16,214.15,1.18,1194.25,1.32,2905.97,12.89,72.22,6.88
27/09/2018,6680.01,22.95,229.00,1.17,1185.40,1.31,2914.00,12.41,72.18,6.89
28/09/2018,6620.01,52.38,220.67,1.16,1187.25,1.31,2913.98,12.12,73.16,6.87
01/10/2018,6572.83,166.69,230.40,1.16,1189.35,1.30,2924.59,12.00,75.37,6.87
02/10/2018,6498.46,130.93,224.85,1.16,1204.70,1.30,2923.43,12.05,75.16,6.87
03/10/2018,6466.03,107.49,219.01,1.15,1201.20,1.30,2925.51,11.61,76.40,6.87
04/10/2018,6547.45,119.36,221.00,1.15,1203.45,1.30,2901.61,14.22,74.44,6.87
05/10/2018,6593.94,66.64,226.89,1.15,1203.80,1.31,2885.57,14.82,74.26,6.87
09/10/2018,6589.48,31.39,226.15,1.15,1185.55,1.31,2880.34,15.95,74.95,6.92
10/10/2018,6524.56,58.99,223.61,1.15,1188.60,1.32,2785.68,22.96,73.18,6.92
11/10/2018,6154.69,68.38,188.32,1.16,1205.55,1.32,2728.37,24.98,70.97,6.89
12/10/2018,6188.01,103.11,194.10,1.16,1219.75,1.32,2767.13,21.31,71.41,6.92
15/10/2018,6440.42,85.80,204.53,1.16,1229.95,1.32,2750.79,21.30,71.84,6.91
16/10/2018,6457.11,109.71,205.43,1.16,1230.70,1.32,2809.92,17.62,71.93,6.91
17/10/2018,6443.70,77.94,203.21,1.15,1229.05,1.31,2809.21,17.40,69.63,6.93
18/10/2018,6394.96,100.13,199.20,1.15,1223.00,1.31,2768.78,20.06,68.63,6.94
19/10/2018,6382.99,70.30,200.00,1.15,1227.85,1.30,2767.78,19.89,69.16,6.93
22/10/2018,6407.65,89.49,201.25,1.15,1222.30,1.30,2755.88,19.64,69.25,6.94
23/10/2018,6395.14,52.04,201.12,1.15,1235.95,1.30,2740.69,20.71,66.49,6.94
24/10/2018,6415.98,73.60,200.68,1.14,1230.55,1.29,2656.10,25.23,66.56,6.94
25/10/2018,6395.58,89.53,199.65,1.14,1230.80,1.28,2705.57,24.22,67.25,6.95
26/10/2018,6404.87,65.53,200.70,1.14,1233.85,1.28,2658.69,24.16,67.58,6.94
29/10/2018,6266.00,64.23,194.31,1.14,1230.80,1.28,2641.25,24.70,67.00,6.96
30/10/2018,6267.63,51.28,195.35,1.14,1225.40,1.27,2682.63,23.35,66.18,6.97
31/10/2018,6304.18,79.07,196.95,1.13,1214.95,1.28,2711.74,21.23,65.31,6.97
01/11/2018,6344.00,84.17,197.96,1.14,1231.15,1.30,2740.37,19.34,63.67,6.92
02/11/2018,6349.80,82.99,199.75,1.14,1232.10,1.30,2723.06,19.51,63.12,6.89
05/11/2018,6404.00,90.47,208.53,1.14,1232.25,1.30,2738.31,19.96,63.12,6.92
06/11/2018,6448.50,148.95,218.65,1.14,1231.60,1.31,2755.45,19.91,62.16,6.92
07/11/2018,6503.12,61.17,216.84,1.15,1229.95,1.31,2813.89,16.36,61.69,6.92
08/11/2018,6406.24,51.63,210.34,1.14,1224.15,1.31,2806.83,16.72,60.71,6.93
09/11/2018,6334.89,41.01,208.01,1.13,1211.40,1.30,2781.01,17.36,60.19,6.96
13/11/2018,6259.34,64.87,203.20,1.13,1202.10,1.30,2722.18,20.02,55.63,6.95
14/11/2018,5605.46,53.94,177.79,1.13,1203.25,1.30,2701.58,21.25,56.16,6.95
15/11/2018,5579.52,55.04,178.89,1.13,1211.85,1.27,2730.20,19.98,56.45,6.94
16/11/2018,5512.24,30.47,172.40,1.14,1222.40,1.28,2736.27,18.14,56.49,6.94
19/11/2018,4733.50,10.92,145.21,1.14,1221.60,1.28,2690.73,20.10,57.16,6.94
20/11/2018,4349.23,29.26,127.55,1.14,1223.00,1.28,2641.89,22.48,53.39,6.94
21/11/2018,4545.11,46.86,134.73,1.14,1226.10,1.28,2649.93,20.80,54.41,6.92
23/11/2018,4283.80,24.17,121.44,1.13,1223.65,1.28,2632.56,21.52,52.46,6.95
26/11/2018,3731.32,168.44,106.95,1.13,1223.40,1.28,2673.45,18.90,51.46,6.94
27/11/2018,3775.00,93.08,108.70,1.13,1221.20,1.27,2682.17,19.02,51.31,6.95
28/11/2018,4225.03,100.92,121.94,1.13,1213.25,1.28,2743.79,18.49,50.06,6.95
29/11/2018,4248.00,183.21,116.38,1.14,1226.25,1.28,2737.76,18.79,51.46,6.94
30/11/2018,3976.00,136.43,111.65,1.13,1217.55,1.28,2760.17,18.07,50.78,6.96
03/12/2018,3833.47,158.49,107.21,1.14,1230.30,1.27,2790.37,16.44,52.98,6.88
04/12/2018,3901.84,109.29,108.61,1.13,1240.30,1.27,2700.06,20.74,53.21,6.83
06/12/2018,3433.26,110.19,89.09,1.14,1242.55,1.28,2695.95,21.19,51.54,6.88
07/12/2018,3380.01,101.45,92.45,1.14,1243.30,1.27,2633.08,23.23,52.76,6.87
10/12/2018,3410.15,71.08,89.23,1.14,1245.35,1.26,2637.72,22.64,51.07,6.91
11/12/2018,3349.36,88.44,86.96,1.13,1245.30,1.25,2636.78,21.76,51.65,6.90
12/12/2018,3430.24,57.97,89.09,1.14,1245.75,1.27,2651.07,21.46,51.04,6.88
13/12/2018,3265.00,121.67,85.35,1.14,1242.75,1.26,2650.54,20.65,52.69,6.88
14/12/2018,3195.71,86.56,83.00,1.13,1235.35,1.26,2599.95,21.63,51.26,6.91
17/12/2018,3496.82,101.75,93.79,1.13,1241.65,1.26,2545.94,24.52,49.80,6.90
18/12/2018,3667.77,103.24,101.00,1.14,1246.30,1.26,2546.16,25.58,46.12,6.89
19/12/2018,3682.51,114.17,99.34,1.14,1255.00,1.27,2506.96,25.58,47.96,6.89
20/12/2018,4075.34,79.38,114.52,1.14,1259.75,1.27,2467.42,28.38,45.64,6.88
21/12/2018,3839.06,144.91,107.74,1.14,1258.15,1.27,2416.62,30.11,45.38,6.90
26/12/2018,3809.88,198.19,130.47,1.14,1258.15,1.27,2467.70,30.41,46.04,6.88
27/12/2018,3589.89,161.10,114.63,1.14,1268.00,1.26,2488.83,29.96,44.48,6.86
28/12/2018,3888.06,156.65,136.82,1.14,1279.00,1.27,2485.74,28.34,45.15,6.88
31/12/2018,3691.86,149.82,130.53,1.15,1279.00,1.28,2506.85,25.42,45.92,6.88
02/01/2019,3890.79,146.97,153.50,1.14,1282.90,1.26,2510.03,23.22,46.31,6.86
03/01/2019,3787.57,212.58,147.23,1.14,1290.45,1.26,2447.89,25.45,46.92,6.87
04/01/2019,3820.25,153.15,153.24,1.14,1279.90,1.27,2531.94,21.38,47.76,6.87
07/01/2019,4006.01,148.61,150.62,1.15,1292.20,1.28,2549.69,21.40,48.27,6.85
08/01/2019,3993.86,259.25,148.97,1.14,1286.45,1.27,2574.41,20.47,49.58,6.85
09/01/2019,4004.12,120.42,149.50,1.15,1288.60,1.28,2584.96,19.98,52.19,6.81
10/01/2019,3626.12,148.84,126.41,1.15,1291.90,1.28,2596.64,19.50,52.42,6.79
11/01/2019,3635.69,170.68,125.83,1.15,1288.95,1.28,2596.26,18.19,51.44,6.76
15/01/2019,3580.76,104.39,120.00,1.14,1294.40,1.28,2610.30,18.60,51.80,6.76
16/01/2019,3609.71,173.46,122.12,1.14,1292.30,1.29,2616.10,19.04,52.08,6.75
17/01/2019,3640.65,168.92,122.55,1.14,1290.70,1.29,2635.96,18.06,51.83,6.77
18/01/2019,3607.85,154.17,119.53,1.14,1284.20,1.29,2670.71,17.80,53.60,6.78
22/01/2019,3577.03,107.95,118.08,1.14,1282.10,1.30,2632.90,20.80,52.59,6.81
23/01/2019,3553.01,88.26,116.55,1.14,1279.80,1.31,2638.70,19.52,52.44,6.79
24/01/2019,3568.97,106.06,116.40,1.13,1283.70,1.30,2642.33,18.89,52.94,6.78
25/01/2019,3562.17,105.17,114.95,1.14,1293.90,1.32,2664.76,17.42,53.53,6.74
28/01/2019,3429.95,73.71,105.47,1.14,1302.15,1.32,2643.85,18.87,51.79,6.74
29/01/2019,3397.42,62.53,104.02,1.14,1307.55,1.31,2640.00,19.13,53.07,6.73
30/01/2019,3437.55,123.71,107.61,1.14,1310.70,1.31,2681.05,17.66,54.18,6.71
31/01/2019,3411.50,126.24,105.79,1.15,1323.25,1.31,2704.10,16.57,53.84,6.70
01/02/2019,3437.50,95.81,105.88,1.15,1318.70,1.31,2706.53,16.14,55.29,6.74
04/02/2019,3409.57,216.31,106.08,1.14,1312.15,1.31,2724.87,15.73,54.57,6.74
05/02/2019,3428.40,87.75,106.00,1.14,1314.20,1.29,2737.70,15.57,53.69,6.74
06/02/2019,3367.36,145.25,103.36,1.14,1312.40,1.30,2731.61,15.38,53.94,6.74
07/02/2019,3359.00,93.79,103.21,1.14,1310.00,1.30,2706.05,16.37,52.68,6.74
08/02/2019,3621.99,76.81,117.96,1.13,1314.85,1.29,2707.88,15.72,52.75,6.74
11/02/2019,3590.36,59.53,119.55,1.13,1306.40,1.29,2709.80,15.97,52.43,6.79
12/02/2019,3588.06,45.91,120.82,1.13,1310.00,1.29,2744.73,15.43,53.14,6.77
13/02/2019,3576.68,93.01,120.74,1.13,1312.80,1.29,2753.03,15.65,53.84,6.76
14/02/2019,3561.50,35.99,119.39,1.13,1311.45,1.28,2745.73,16.22,54.40,6.77
15/02/2019,3566.59,55.54,120.42,1.13,1316.55,1.29,2775.60,14.91,55.58,6.77
19/02/2019,3888.01,79.79,142.69,1.13,1334.15,1.30,2779.76,14.88,56.12,6.76
21/02/2019,3897.71,87.44,144.21,1.13,1331.25,1.31,2774.88,14.46,56.95,6.72
22/02/2019,3942.02,115.34,146.68,1.13,1329.05,1.31,2792.67,13.51,57.01,6.71
25/02/2019,3818.79,84.03,137.64,1.13,1331.05,1.31,2796.11,14.85,55.32,6.68
26/02/2019,3799.48,68.54,135.66,1.14,1325.05,1.33,2793.90,15.17,55.40,6.70
27/02/2019,3799.91,128.81,134.46,1.14,1322.85,1.33,2792.38,14.70,56.92,6.68
28/02/2019,3792.14,125.24,134.48,1.14,1319.15,1.33,2784.49,14.70,57.21,6.69
01/03/2019,3806.17,110.76,134.72,1.14,1311.95,1.32,2803.69,13.57,55.76,6.70
04/03/2019,3700.72,71.01,125.24,1.13,1285.40,1.32,2792.81,14.63,56.60,6.70
05/03/2019,3844.59,138.38,136.30,1.13,1283.80,1.31,2789.65,14.74,56.55,6.71
06/03/2019,3851.89,78.64,137.00,1.13,1285.85,1.31,2771.45,15.74,56.22,6.71
07/03/2019,3857.05,138.86,136.29,1.12,1285.30,1.31,2748.93,16.59,56.60,6.71
08/03/2019,3843.12,81.81,132.75,1.12,1296.75,1.30,2743.07,16.05,55.77,6.72
11/03/2019,3849.68,161.35,132.05,1.12,1292.75,1.31,2783.30,14.33,56.79,6.72
12/03/2019,3860.00,93.23,132.80,1.13,1297.05,1.31,2791.52,13.77,56.89,6.71
13/03/2019,3851.02,81.38,131.16,1.13,1306.95,1.32,2810.92,13.41,58.27,6.71
14/03/2019,3853.95,56.33,131.40,1.13,1295.55,1.33,2808.48,13.50,58.59,6.72
15/03/2019,3902.80,66.48,135.99,1.13,1303.50,1.33,2822.48,12.88,58.51,6.71
18/03/2019,3970.50,77.23,137.01,1.13,1305.60,1.32,2832.94,13.10,59.09,6.71
19/03/2019,4000.85,82.83,138.15,1.13,1307.70,1.33,2832.57,13.56,59.12,6.71
20/03/2019,4031.85,75.89,138.73,1.14,1303.70,1.32,2824.23,13.91,60.12,6.69
21/03/2019,3972.76,91.17,134.41,1.14,1309.60,1.31,2854.88,13.63,59.98,6.70
22/03/2019,3983.78,83.99,135.63,1.13,1311.30,1.32,2800.71,16.48,58.87,6.72
25/03/2019,3907.53,69.27,133.01,1.13,1319.55,1.32,2798.36,16.33,58.71,6.71
26/03/2019,3921.45,78.28,133.28,1.13,1316.30,1.32,2818.46,14.68,59.87,6.71
27/03/2019,4026.53,92.66,139.08,1.13,1309.70,1.32,2805.37,15.15,59.39,6.73
28/03/2019,4011.17,53.74,137.46,1.12,1295.15,1.31,2815.44,14.43,59.29,6.74
29/03/2019,4091.01,91.25,142.83,1.12,1295.40,1.30,2834.40,13.71,60.19,6.71
01/04/2019,4137.00,117.34,141.00,1.12,1293.50,1.31,2867.19,13.40,61.59,6.71
02/04/2019,4901.93,130.56,164.69,1.12,1290.30,1.30,2867.24,13.36,62.53,6.72
03/04/2019,4975.97,81.95,161.33,1.12,1290.45,1.32,2873.40,13.74,62.46,6.71
